ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-13,110.50905281704382,93.029592849274,106.93723230613766,110.50905281704382,110.50905281704382,-10.799255868607721,-10.799255868607721,-10.799255868607721,2.0283055700006,2.0283055700006,2.0283055700006,-12.827561438608324,-12.827561438608324,-12.827561438608324,0.0,0.0,0.0,99.70979694843611
2023-04-14,110.6429060969419,93.12090075664152,105.93496858526362,110.6429060969419,110.6429060969419,-10.828782069478187,-10.828782069478187,-10.828782069478187,2.4180951279715845,2.4180951279715845,2.4180951279715845,-13.246877197449773,-13.246877197449773,-13.246877197449773,0.0,0.0,0.0,99.81412402746372
2023-04-17,111.04446593663607,92.29496877400929,105.61920253536547,111.04446593663607,111.04446593663607,-11.954317553928087,-11.954317553928087,-11.954317553928087,2.3295885126367075,2.3295885126367075,2.3295885126367075,-14.283906066564795,-14.283906066564795,-14.283906066564795,0.0,0.0,0.0,99.09014838270798
2023-04-18,111.17831921492245,92.08327027198693,105.49465409659199,111.17831921492245,111.17831921492245,-12.313465345746152,-12.313465345746152,-12.313465345746152,2.21464416706226,2.21464416706226,2.21464416706226,-14.528109512808413,-14.528109512808413,-14.528109512808413,0.0,0.0,0.0,98.8648538691763
2023-04-19,111.31217249320882,92.03412503434737,105.74242868656602,111.31217249320882,111.31217249320882,-12.518583166817649,-12.518583166817649,-12.518583166817649,2.191009169052777,2.191009169052777,2.191009169052777,-14.709592335870427,-14.709592335870427,-14.709592335870427,0.0,0.0,0.0,98.79358932639117
2023-04-20,111.4460257714952,91.89978990248396,105.24216568799469,111.4460257714952,111.4460257714952,-12.794389103394607,-12.794389103394607,-12.794389103394607,2.028305569999807,2.028305569999807,2.028305569999807,-14.822694673394412,-14.822694673394412,-14.822694673394412,0.0,0.0,0.0,98.6516366681006
2023-04-21,111.57987904978157,92.29010923107448,105.81621660253441,111.57987904978157,111.57987904978157,-12.44488543314,-12.44488543314,-12.44488543314,2.418095127972116,2.418095127972116,2.418095127972116,-14.862980561112115,-14.862980561112115,-14.862980561112115,0.0,0.0,0.0,99.13499361664157
2023-04-24,111.9814388846407,93.09600160352143,106.66806405182733,111.9814388846407,111.9814388846407,-12.193376583128597,-12.193376583128597,-12.193376583128597,2.3295885126488263,2.3295885126488263,2.3295885126488263,-14.52296509577742,-14.52296509577742,-14.52296509577742,0.0,0.0,0.0,99.7880623015121
2023-04-25,112.11529216292708,93.58649659898897,106.61567070244321,112.11529216292708,112.11529216292708,-12.040527397595698,-12.040527397595698,-12.040527397595698,2.2146441670597867,2.2146441670597867,2.2146441670597867,-14.255171564655486,-14.255171564655486,-14.255171564655486,0.0,0.0,0.0,100.07476476533138
2023-04-26,112.24914544121344,93.68384341993792,107.16849874446926,112.24914544121344,112.24914544121344,-11.722327271638761,-11.722327271638761,-11.722327271638761,2.1910091690532725,2.1910091690532725,2.1910091690532725,-13.913336440692033,-13.913336440692033,-13.913336440692033,0.0,0.0,0.0,100.52681816957468
2023-04-27,112.38299871949982,93.90902191092407,107.39469571267884,112.38299871949982,112.38299871949982,-11.473141654507776,-11.473141654507776,-11.473141654507776,2.0283055700021744,2.0283055700021744,2.0283055700021744,-13.501447224509953,-13.501447224509953,-13.501447224509953,0.0,0.0,0.0,100.90985706499205
2023-04-28,112.51685199778618,94.83547685195366,108.6927789096378,112.51685199778618,112.51685199778618,-10.606661494312533,-10.606661494312533,-10.606661494312533,2.418095127972647,2.418095127972647,2.418095127972647,-13.02475662228518,-13.02475662228518,-13.02475662228518,0.0,0.0,0.0,101.91019050347364
2023-05-01,112.9184118326453,96.80295885976535,110.81082300951329,112.9184118326453,112.9184118326453,-8.944977655853938,-8.944977655853938,-8.944977655853938,2.3295885126481495,2.3295885126481495,2.3295885126481495,-11.274566168502089,-11.274566168502089,-11.274566168502089,0.0,0.0,0.0,103.97343417679137
2023-05-02,113.05226511093167,98.00760152141739,111.0547562913103,113.05226511093167,113.05226511093167,-8.396940850458016,-8.396940850458016,-8.396940850458016,2.214644167061038,2.214644167061038,2.214644167061038,-10.611585017519053,-10.611585017519053,-10.611585017519053,0.0,0.0,0.0,104.65532426047366
2023-05-03,113.18611838921805,98.51834723640889,112.25899970250332,113.18611838921805,113.18611838921805,-7.732810016339366,-7.732810016339366,-7.732810016339366,2.191009169053249,2.191009169053249,2.191009169053249,-9.923819185392615,-9.923819185392615,-9.923819185392615,0.0,0.0,0.0,105.45330837287868
2023-05-04,113.31997166750443,99.48340943566441,112.93313328445007,113.31997166750443,113.31997166750443,-7.192402919434102,-7.192402919434102,-7.192402919434102,2.0283055699954655,2.0283055699954655,2.0283055699954655,-9.220708489429567,-9.220708489429567,-9.220708489429567,0.0,0.0,0.0,106.12756874807033
2023-05-05,113.4538249457908,100.03826706758223,114.2968224903524,113.4538249457908,113.4538249457908,-6.0935903370138185,-6.0935903370138185,-6.0935903370138185,2.4180951279611604,2.4180951279611604,2.4180951279611604,-8.511685464974978,-8.511685464974978,-8.511685464974978,0.0,0.0,0.0,107.36023460877698
2023-05-08,113.85538478064993,103.3424394055831,117.25563808065614,113.85538478064993,113.85538478064993,-4.109435790019423,-4.109435790019423,-4.109435790019423,2.3295885126538707,2.3295885126538707,2.3295885126538707,-6.439024302673293,-6.439024302673293,-6.439024302673293,0.0,0.0,0.0,109.74594899063051
